CET,AT-day_ahead_Solar,AT-day_ahead_Wind Onshore,BE-day_ahead_Solar,BE-day_ahead_Wind Offshore,BE-day_ahead_Wind Onshore,BG-day_ahead_Solar,BG-day_ahead_Wind Onshore,CZ-day_ahead_Solar,DE_LU-day_ahead_Solar,DE_LU-day_ahead_Wind Offshore,DE_LU-day_ahead_Wind Onshore,DK_1-day_ahead_Solar,DK_1-day_ahead_Wind Offshore,DK_1-day_ahead_Wind Onshore,DK_2-day_ahead_Solar,DK_2-day_ahead_Wind Offshore,DK_2-day_ahead_Wind Onshore,EE-day_ahead_Solar,EE-day_ahead_Wind Onshore,ES-day_ahead_Solar,ES-day_ahead_Wind Onshore,FI-day_ahead_Solar,FI-day_ahead_Wind Onshore,FR-day_ahead_Solar,FR-day_ahead_Wind Offshore,FR-day_ahead_Wind Onshore,GR-day_ahead_Solar,GR-day_ahead_Wind Onshore,HR-day_ahead_Solar,HR-day_ahead_Wind Onshore,HU-day_ahead_Solar,HU-day_ahead_Wind Onshore,IT_CALA-day_ahead_Solar,IT_CALA-day_ahead_Wind Onshore,IT_CNOR-day_ahead_Solar,IT_CNOR-day_ahead_Wind Onshore,IT_CSUD-day_ahead_Solar,IT_CSUD-day_ahead_Wind Onshore,IT_NORD-day_ahead_Solar,IT_NORD-day_ahead_Wind Onshore,IT_SARD-day_ahead_Solar,IT_SARD-day_ahead_Wind Onshore,IT_SICI-day_ahead_Solar,IT_SICI-day_ahead_Wind Onshore,IT_SUD-day_ahead_Solar,IT_SUD-day_ahead_Wind Onshore,LT-day_ahead_Solar,LT-day_ahead_Wind Onshore,LV-day_ahead_Wind Onshore,NL-day_ahead_Solar,NL-day_ahead_Wind Offshore,NL-day_ahead_Wind Onshore,NO_1-day_ahead_Solar,NO_1-day_ahead_Wind Onshore,NO_2-day_ahead_Solar,NO_2-day_ahead_Wind Onshore,NO_3-day_ahead_Solar,NO_3-day_ahead_Wind Onshore,NO_4-day_ahead_Solar,NO_4-day_ahead_Wind Onshore,NO_5-day_ahead_Solar,NO_5-day_ahead_Wind Onshore,PL-day_ahead_Solar,PL-day_ahead_Wind Onshore,PT-day_ahead_Solar,PT-day_ahead_Wind Offshore,PT-day_ahead_Wind Onshore,RO-day_ahead_Solar,RO-day_ahead_Wind Onshore,SE_1-day_ahead_Solar,SE_1-day_ahead_Wind Onshore,SE_2-day_ahead_Solar,SE_2-day_ahead_Wind Onshore,SE_3-day_ahead_Solar,SE_3-day_ahead_Wind Onshore,SE_4-day_ahead_Solar,SE_4-day_ahead_Wind Onshore,SI-day_ahead_Solar,SK-day_ahead_Solar,SK-day_ahead_Wind Onshore
2024-02-01 02:30:00+01:00,0.0,324.0,,,,,,,0.0,5379.0,34614.0,,,,,,,,,27.0,4116.0,0.0,4273.0,,,,,,0.0,18.0,0.0,14.0,,,,,,,,,,,,,,,,,,0.0,1363.0,3546.0,,,,,,,,,,,,,,,,3.0,237.0,,,,,,,,,,,
2024-02-01 02:45:00+01:00,0.0,328.0,,,,,,,0.0,5434.0,34279.0,,,,,,,,,28.0,4113.0,0.0,4266.0,,,,,,0.0,18.0,0.0,15.0,,,,,,,,,,,,,,,,,,0.0,1356.0,3430.0,,,,,,,,,,,,,,,,3.0,237.0,,,,,,,,,,,
2024-02-01 03:00:00+01:00,0.0,336.0,0.0,1707.0,1321.0,0.0,76.0,0.0,0.0,5458.0,33957.0,0.0,992.0,2806.0,0.0,876.0,431.0,0.0,297.0,31.0,4095.0,0.0,4260.0,0.0,415.0,8694.0,0.0,2134.0,0.0,12.0,0.0,15.0,0.0,168.0,0.0,7.0,0.0,134.0,0.0,10.0,0.0,39.0,0.0,64.0,0.0,250.0,0.0,970.0,81.0,0.0,1349.0,3316.0,0.0,301.0,0.0,1281.0,0.0,1529.0,0.0,682.0,0.0,0.0,0.0,7411.0,0.0,2.0,1383.0,3.0,246.0,0.0,1757.0,0.0,4421.0,0.0,3329.0,0.0,1792.0,2.0,0.0,1.0
2024-02-01 03:15:00+01:00,0.0,340.0,,,,,,,0.0,5463.0,33720.0,,,,,,,,,31.0,4112.0,0.0,4250.0,,,,,,0.0,12.0,0.0,15.0,,,,,,,,,,,,,,,,,,0.0,1323.0,3193.0,,,,,,,,,,,,,,,,3.0,246.0,,,,,,,,,,,
2024-02-01 03:30:00+01:00,0.0,344.0,,,,,,,0.0,5473.0,33490.0,,,,,,,,,30.0,4142.0,0.0,4241.0,,,,,,0.0,12.0,0.0,15.0,,,,,,,,,,,,,,,,,,0.0,1278.0,3065.0,,,,,,,,,,,,,,,,3.0,246.0,,,,,,,,,,,
2024-02-01 03:45:00+01:00,0.0,348.0,,,,,,,0.0,5478.0,33263.0,,,,,,,,,28.0,4184.0,0.0,4217.0,,,,,,0.0,12.0,0.0,15.0,,,,,,,,,,,,,,,,,,0.0,1234.0,2938.0,,,,,,,,,,,,,,,,3.0,246.0,,,,,,,,,,,
2024-02-01 04:00:00+01:00,0.0,356.0,0.0,1322.0,1121.0,0.0,59.0,0.0,0.0,5485.0,33036.0,0.0,992.0,2786.0,0.0,841.0,409.0,0.0,297.0,26.0,4223.0,0.0,4165.0,0.0,404.0,8601.0,0.0,2023.0,0.0,10.0,0.0,16.0,0.0,168.0,0.0,6.0,0.0,147.0,0.0,13.0,0.0,45.0,0.0,71.0,0.0,263.0,0.0,986.0,81.0,0.0,1189.0,2814.0,0.0,299.0,0.0,1269.0,0.0,1577.0,0.0,657.0,0.0,0.0,0.0,7559.0,0.0,2.0,1467.0,3.0,249.0,0.0,1780.0,0.0,4569.0,0.0,3323.0,0.0,1785.0,2.0,0.0,1.0
2024-02-01 04:15:00+01:00,0.0,360.0,,,,,,,0.0,5497.0,32747.0,,,,,,,,,24.0,4279.0,0.0,4155.0,,,,,,0.0,10.0,0.0,16.0,,,,,,,,,,,,,,,,,,0.0,1167.0,2720.0,,,,,,,,,,,,,,,,3.0,249.0,,,,,,,,,,,
2024-02-01 04:30:00+01:00,0.0,364.0,,,,,,,0.0,5507.0,32452.0,,,,,,,,,23.0,4340.0,0.0,4173.0,,,,,,0.0,10.0,0.0,17.0,,,,,,,,,,,,,,,,,,0.0,1167.0,2661.0,,,,,,,,,,,,,,,,3.0,248.0,,,,,,,,,,,
2024-02-01 04:45:00+01:00,0.0,364.0,,,,,,,0.0,5514.0,32141.0,,,,,,,,,21.0,4407.0,0.0,4198.0,,,,,,0.0,10.0,0.0,18.0,,,,,,,,,,,,,,,,,,0.0,1166.0,2601.0,,,,,,,,,,,,,,,,3.0,248.0,,,,,,,,,,,
2024-02-01 05:00:00+01:00,0.0,372.0,0.0,1073.0,859.0,0.0,41.0,0.0,0.0,5522.0,31829.0,0.0,997.0,2598.0,0.0,823.0,406.0,0.0,289.0,20.0,4464.0,0.0,4227.0,0.0,399.0,8019.0,0.0,1906.0,0.0,10.0,0.0,18.0,0.0,165.0,0.0,6.0,0.0,163.0,0.0,15.0,0.0,52.0,0.0,68.0,0.0,277.0,0.0,994.0,79.0,0.0,1166.0,2542.0,0.0,296.0,0.0,1244.0,0.0,1640.0,0.0,607.0,0.0,0.0,0.0,7668.0,0.0,2.0,1542.0,4.0,246.0,0.0,1918.0,0.0,5081.0,0.0,3315.0,0.0,1801.0,2.0,0.0,1.0
2024-02-01 05:15:00+01:00,0.0,388.0,,,,,,,0.0,5402.0,31568.0,,,,,,,,,19.0,4551.0,0.0,4289.0,,,,,,0.0,10.0,0.0,18.0,,,,,,,,,,,,,,,,,,0.0,1163.0,2487.0,,,,,,,,,,,,,,,,4.0,246.0,,,,,,,,,,,
2024-02-01 05:30:00+01:00,0.0,408.0,,,,,,,0.0,5400.0,31292.0,,,,,,,,,19.0,4650.0,0.0,4376.0,,,,,,0.0,10.0,0.0,18.0,,,,,,,,,,,,,,,,,,0.0,1157.0,2435.0,,,,,,,,,,,,,,,,4.0,246.0,,,,,,,,,,,
2024-02-01 05:45:00+01:00,0.0,428.0,,,,,,,0.0,5382.0,31014.0,,,,,,,,,19.0,4754.0,0.0,4488.0,,,,,,0.0,10.0,0.0,18.0,,,,,,,,,,,,,,,,,,0.0,1151.0,2383.0,,,,,,,,,,,,,,,,4.0,246.0,,,,,,,,,,,
2024-02-01 06:00:00+01:00,0.0,448.0,0.0,1007.0,623.0,6.0,31.0,0.0,0.0,5341.0,31135.0,0.0,1007.0,2285.0,0.0,833.0,414.0,0.0,293.0,19.0,4883.0,0.0,4634.0,0.0,383.0,7438.0,27.0,1767.0,1.0,9.0,0.0,19.0,0.0,160.0,0.0,7.0,0.0,179.0,0.0,18.0,0.0,57.0,0.0,60.0,0.0,289.0,0.0,1001.0,79.0,0.0,1145.0,2332.0,0.0,295.0,0.0,1214.0,0.0,1676.0,0.0,545.0,0.0,0.0,0.0,7735.0,0.0,1.0,1617.0,9.0,258.0,0.0,2500.0,0.0,5247.0,0.0,3295.0,0.0,1912.0,2.0,0.0,1.0
2024-02-01 06:15:00+01:00,0.0,484.0,,,,,,,0.0,5329.0,30852.0,,,,,,,,,18.0,4978.0,0.0,4783.0,,,,,,1.0,9.0,0.0,19.0,,,,,,,,,,,,,,,,,,0.0,1136.0,2285.0,,,,,,,,,,,,,,,,10.0,258.0,,,,,,,,,,,
2024-02-01 06:30:00+01:00,0.0,516.0,,,,,,,0.0,5313.0,30542.0,,,,,,,,,16.0,5057.0,0.0,4926.0,,,,,,1.0,9.0,0.0,19.0,,,,,,,,,,,,,,,,,,0.0,1125.0,2246.0,,,,,,,,,,,,,,,,12.0,258.0,,,,,,,,,,,
2024-02-01 06:45:00+01:00,0.0,552.0,,,,,,,0.0,5305.0,30174.0,,,,,,,,,15.0,5123.0,0.0,5130.0,,,,,,1.0,9.0,0.0,19.0,,,,,,,,,,,,,,,,,,0.0,1114.0,2204.0,,,,,,,,,,,,,,,,17.0,259.0,,,,,,,,,,,
2024-02-01 07:00:00+01:00,0.0,588.0,0.0,945.0,495.0,353.0,41.0,7.0,0.0,5281.0,29780.0,0.0,1007.0,2150.0,1.0,853.0,429.0,0.0,286.0,12.0,5192.0,0.0,5440.0,0.0,377.0,6856.0,691.0,1616.0,4.0,9.0,11.0,19.0,41.0,159.0,25.0,7.0,46.0,184.0,20.0,22.0,4.0,63.0,123.0,52.0,146.0,304.0,1.0,1010.0,78.0,0.0,1102.0,2162.0,0.0,294.0,0.0,1179.0,0.0,1696.0,0.0,474.0,0.0,0.0,46.0,7672.0,0.0,1.0,1684.0,116.0,293.0,0.0,2491.0,0.0,5304.0,0.0,3374.0,0.0,1915.0,18.0,11.0,1.0
2024-02-01 07:15:00+01:00,0.0,636.0,,,,,,,0.0,5265.0,29436.0,,,,,,,,,12.0,5242.0,0.0,5612.0,,,,,,4.0,9.0,41.0,20.0,,,,,,,,,,,,,,,,,,0.0,1089.0,2125.0,,,,,,,,,,,,,,,,129.0,294.0,,,,,,,,,,,
2024-02-01 07:30:00+01:00,72.0,688.0,,,,,,,1.0,5245.0,29151.0,,,,,,,,,15.0,5290.0,1.0,5703.0,,,,,,4.0,9.0,80.0,21.0,,,,,,,,,,,,,,,,,,0.0,1074.0,2088.0,,,,,,,,,,,,,,,,145.0,295.0,,,,,,,,,,,
2024-02-01 07:45:00+01:00,100.0,740.0,,,,,,,78.0,5225.0,28893.0,,,,,,,,,17.0,5332.0,3.0,5728.0,,,,,,4.0,9.0,128.0,21.0,,,,,,,,,,,,,,,,,,0.0,1058.0,2053.0,,,,,,,,,,,,,,,,159.0,295.0,,,,,,,,,,,
2024-02-01 08:00:00+01:00,120.0,796.0,109.0,871.0,422.0,965.0,61.0,47.0,206.0,5210.0,28628.0,12.0,1006.0,2413.0,22.0,870.0,516.0,2.0,282.0,62.0,5390.0,6.0,5635.0,13.0,339.0,6248.0,2029.0,1461.0,18.0,8.0,185.0,22.0,172.0,159.0,195.0,7.0,397.0,179.0,271.0,24.0,76.0,66.0,525.0,48.0,661.0,307.0,7.0,1008.0,78.0,0.0,1043.0,2016.0,0.0,280.0,0.0,1155.0,0.0,1734.0,0.0,442.0,0.0,0.0,395.0,7603.0,12.0,1.0,1723.0,425.0,314.0,0.0,2449.0,0.0,5247.0,1.0,3297.0,1.0,1909.0,100.0,25.0,1.0
2024-02-01 08:15:00+01:00,140.0,860.0,,,,,,,510.0,5197.0,28360.0,,,,,,,,,249.0,5414.0,10.0,5613.0,,,,,,18.0,8.0,255.0,24.0,,,,,,,,,,,,,,,,,,25.0,1029.0,1983.0,,,,,,,,,,,,,,,,447.0,315.0,,,,,,,,,,,
2024-02-01 08:30:00+01:00,168.0,920.0,,,,,,,1000.0,5186.0,28089.0,,,,,,,,,584.0,5425.0,14.0,5627.0,,,,,,18.0,8.0,333.0,25.0,,,,,,,,,,,,,,,,,,54.0,1016.0,1952.0,,,,,,,,,,,,,,,,467.0,315.0,,,,,,,,,,,
2024-02-01 08:45:00+01:00,208.0,984.0,,,,,,,1635.0,5173.0,27751.0,,,,,,,,,1056.0,5421.0,26.0,5627.0,,,,,,18.0,8.0,412.0,27.0,,,,,,,,,,,,,,,,,,79.0,1003.0,1918.0,,,,,,,,,,,,,,,,485.0,316.0,,,,,,,,,,,
2024-02-01 09:00:00+01:00,252.0,1048.0,990.0,822.0,352.0,1479.0,55.0,119.0,2388.0,5155.0,27522.0,71.0,1005.0,2516.0,110.0,884.0,560.0,11.0,276.0,2948.0,5435.0,46.0,5622.0,878.0,284.0,5641.0,3088.0,1306.0,35.0,8.0,491.0,28.0,276.0,168.0,451.0,7.0,934.0,177.0,740.0,26.0,208.0,68.0,844.0,47.0,1257.0,294.0,25.0,1015.0,76.0,107.0,990.0,1885.0,0.0,278.0,0.0,1161.0,0.0,1771.0,0.0,444.0,0.0,0.0,748.0,7609.0,417.0,1.0,1706.0,707.0,329.0,0.0,2416.0,1.0,5557.0,18.0,3275.0,14.0,1928.0,90.0,55.0,1.0
2024-02-01 09:15:00+01:00,284.0,1112.0,,,,,,,3244.0,5130.0,27355.0,,,,,,,,,4142.0,5399.0,59.0,5625.0,,,,,,35.0,8.0,574.0,30.0,,,,,,,,,,,,,,,,,,461.0,979.0,1858.0,,,,,,,,,,,,,,,,723.0,329.0,,,,,,,,,,,
2024-02-01 09:30:00+01:00,300.0,1176.0,,,,,,,4169.0,5110.0,27197.0,,,,,,,,,5415.0,5346.0,68.0,5633.0,,,,,,35.0,8.0,657.0,32.0,,,,,,,,,,,,,,,,,,821.0,971.0,1832.0,,,,,,,,,,,,,,,,736.0,329.0,,,,,,,,,,,
2024-02-01 09:45:00+01:00,300.0,1240.0,,,,,,,5153.0,5085.0,27038.0,,,,,,,,,6686.0,5278.0,78.0,5646.0,,,,,,35.0,8.0,732.0,34.0,,,,,,,,,,,,,,,,,,1176.0,963.0,1805.0,,,,,,,,,,,,,,,,747.0,329.0,,,,,,,,,,,
2024-02-01 10:00:00+01:00,316.0,1304.0,2236.0,752.0,265.0,1809.0,63.0,184.0,6170.0,5062.0,26865.0,131.0,1005.0,2458.0,175.0,891.0,557.0,34.0,270.0,8899.0,5211.0,88.0,5667.0,2301.0,222.0,5034.0,3686.0,1171.0,49.0,11.0,792.0,35.0,305.0,216.0,611.0,8.0,1262.0,176.0,1137.0,32.0,305.0,77.0,917.0,47.0,1636.0,268.0,50.0,1033.0,75.0,1533.0,955.0,1780.0,0.0,280.0,0.0,1140.0,0.0,1784.0,0.0,451.0,0.0,0.0,1265.0,7617.0,1120.0,1.0,1576.0,894.0,329.0,0.0,2411.0,2.0,5200.0,42.0,3256.0,40.0,1935.0,104.0,75.0,1.0
2024-02-01 10:15:00+01:00,348.0,1340.0,,,,,,,7208.0,5031.0,26726.0,,,,,,,,,10056.0,5128.0,96.0,5684.0,,,,,,49.0,11.0,841.0,37.0,,,,,,,,,,,,,,,,,,1771.0,941.0,1752.0,,,,,,,,,,,,,,,,903.0,329.0,,,,,,,,,,,
2024-02-01 10:30:00+01:00,384.0,1376.0,,,,,,,8225.0,5007.0,26604.0,,,,,,,,,10949.0,5043.0,101.0,5698.0,,,,,,49.0,11.0,880.0,38.0,,,,,,,,,,,,,,,,,,2010.0,923.0,1715.0,,,,,,,,,,,,,,,,910.0,330.0,,,,,,,,,,,
2024-02-01 10:45:00+01:00,420.0,1412.0,,,,,,,9171.0,4974.0,26478.0,,,,,,,,,11605.0,4960.0,104.0,5715.0,,,,,,49.0,11.0,910.0,40.0,,,,,,,,,,,,,,,,,,2249.0,904.0,1681.0,,,,,,,,,,,,,,,,915.0,330.0,,,,,,,,,,,
2024-02-01 11:00:00+01:00,452.0,1452.0,3283.0,676.0,214.0,1924.0,77.0,226.0,10041.0,4947.0,26427.0,216.0,1003.0,2673.0,193.0,890.0,584.0,52.0,265.0,12426.0,4866.0,106.0,5736.0,3731.0,177.0,4575.0,3932.0,1048.0,51.0,11.0,934.0,42.0,312.0,275.0,654.0,9.0,1350.0,193.0,1348.0,40.0,341.0,101.0,926.0,60.0,1790.0,273.0,68.0,1059.0,77.0,2488.0,885.0,1643.0,0.0,282.0,0.0,1165.0,0.0,1792.0,0.0,509.0,0.0,0.0,1724.0,7783.0,1622.0,1.0,1333.0,966.0,384.0,0.0,2386.0,5.0,5142.0,66.0,3245.0,73.0,1938.0,109.0,80.0,1.0
2024-02-01 11:15:00+01:00,476.0,1488.0,,,,,,,10824.0,4916.0,26759.0,,,,,,,,,12791.0,4795.0,106.0,5751.0,,,,,,51.0,11.0,949.0,43.0,,,,,,,,,,,,,,,,,,2615.0,867.0,1612.0,,,,,,,,,,,,,,,,968.0,385.0,,,,,,,,,,,
2024-02-01 11:30:00+01:00,500.0,1528.0,,,,,,,11503.0,4883.0,27086.0,,,,,,,,,13067.0,4735.0,105.0,5763.0,,,,,,51.0,11.0,949.0,45.0,,,,,,,,,,,,,,,,,,2742.0,848.0,1587.0,,,,,,,,,,,,,,,,967.0,386.0,,,,,,,,,,,
2024-02-01 11:45:00+01:00,516.0,1564.0,,,,,,,12048.0,4854.0,27411.0,,,,,,,,,13273.0,4687.0,100.0,5772.0,,,,,,51.0,11.0,949.0,47.0,,,,,,,,,,,,,,,,,,2870.0,830.0,1558.0,,,,,,,,,,,,,,,,967.0,386.0,,,,,,,,,,,
2024-02-01 12:00:00+01:00,528.0,1604.0,3744.0,594.0,211.0,1821.0,65.0,308.0,12474.0,4833.0,27700.0,287.0,997.0,2610.0,182.0,887.0,569.0,51.0,255.0,13510.0,4619.0,91.0,5777.0,4581.0,138.0,4117.0,3819.0,931.0,47.0,13.0,935.0,49.0,310.0,313.0,629.0,10.0,1313.0,250.0,1345.0,40.0,341.0,148.0,926.0,97.0,1813.0,344.0,80.0,1070.0,79.0,2998.0,811.0,1532.0,0.0,280.0,0.0,1224.0,0.0,1782.0,0.0,511.0,0.0,0.0,1933.0,7978.0,1874.0,1.0,1127.0,910.0,437.0,0.0,2375.0,5.0,5067.0,75.0,3225.0,87.0,1927.0,89.0,75.0,1.0
2024-02-01 12:15:00+01:00,532.0,1644.0,,,,,,,12737.0,4816.0,27956.0,,,,,,,,,13614.0,4606.0,86.0,5783.0,,,,,,47.0,13.0,894.0,50.0,,,,,,,,,,,,,,,,,,3062.0,785.0,1500.0,,,,,,,,,,,,,,,,906.0,437.0,,,,,,,,,,,
2024-02-01 12:30:00+01:00,532.0,1684.0,,,,,,,12905.0,4795.0,28220.0,,,,,,,,,13684.0,4614.0,82.0,5789.0,,,,,,47.0,13.0,841.0,52.0,,,,,,,,,,,,,,,,,,3124.0,751.0,1467.0,,,,,,,,,,,,,,,,903.0,438.0,,,,,,,,,,,
2024-02-01 12:45:00+01:00,524.0,1728.0,,,,,,,12979.0,4782.0,28518.0,,,,,,,,,13729.0,4640.0,80.0,5794.0,,,,,,47.0,13.0,782.0,54.0,,,,,,,,,,,,,,,,,,3187.0,717.0,1433.0,,,,,,,,,,,,,,,,897.0,438.0,,,,,,,,,,,
2024-02-01 13:00:00+01:00,512.0,1768.0,3627.0,491.0,206.0,1496.0,48.0,331.0,12954.0,4764.0,28763.0,303.0,993.0,2536.0,198.0,886.0,557.0,38.0,241.0,13771.0,4661.0,82.0,5798.0,4837.0,116.0,3659.0,3399.0,822.0,39.0,17.0,724.0,55.0,298.0,333.0,554.0,11.0,1207.0,333.0,1135.0,37.0,317.0,205.0,910.0,140.0,1720.0,455.0,74.0,1065.0,80.0,3249.0,682.0,1398.0,0.0,276.0,0.0,1221.0,0.0,1774.0,0.0,560.0,0.0,0.0,1985.0,8107.0,1950.0,1.0,985.0,764.0,492.0,0.0,2371.0,5.0,5008.0,67.0,3178.0,87.0,1908.0,61.0,45.0,1.0
